,Headline,Target
319,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
320,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
321,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
322,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
323,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
324,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
325,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
326,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
327,"A cure for cancer, known as a Rife machine, was found in 1934.",false
328,Baby carrots are soaked in bleach and can cause cancer.,false
329,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
330,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
331,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
332,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
333,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
334,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
335,NASA photos of the moon and Earth show that “space is fake.”,false
336,The entire banking system in Canada is closing down.,false
337,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
338,"""Plankton in the Atlantic Ocean is 90% gone.""",false
339,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
340,Germany weather maps show media exaggerating effects of climate change.,false
341,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
342,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
343,"Val Demings ""called abolishing the police 'thoughtful.'""",false
344,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
345,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
346,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
347,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
348,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
349,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
350,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
351,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
352,"A cure for cancer, known as a Rife machine, was found in 1934.",false
353,Baby carrots are soaked in bleach and can cause cancer.,false
354,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
355,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
356,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
357,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
358,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
359,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
360,NASA photos of the moon and Earth show that “space is fake.”,false
361,The entire banking system in Canada is closing down.,false
362,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
363,"""Plankton in the Atlantic Ocean is 90% gone.""",false
364,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
365,Germany weather maps show media exaggerating effects of climate change.,false
366,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
367,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
368,"Val Demings ""called abolishing the police 'thoughtful.'""",false
369,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
370,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
371,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
372,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
373,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
374,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
375,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
376,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
377,"A cure for cancer, known as a Rife machine, was found in 1934.",false
378,Baby carrots are soaked in bleach and can cause cancer.,false
379,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
